-37534.58	0
-37414.56	9
-37295.11	5
-37176.24	0
-37057.95	42
-36940.22	10
-36823.05	45
-36706.45	43
-36590.4	41
-36474.9	59
-36359.95	56
-36245.55	23
-36131.68	17
-36018.35	31
-35905.55	48
-35793.29	41
-35681.54	47
-35570.32	-13
-35459.62	5
-35349.43	51
-35239.75	62
-35130.58	62
-35021.91	46
-34913.74	31
-34806.07	57
-34698.89	61
-34592.2	44
-34486	-13
-34380.28	57
-34275.04	29
-34170.27	22
-34065.98	-2
-33962.16	49
-33858.81	-5
-33755.92	41
-33653.49	40
-33551.52	56
-33450.01	-2
-33348.94	47
-33248.33	48
-33148.16	25
-33048.43	101
-32949.14	23
-32850.29	61
-32751.87	63
-32653.89	59
-32556.33	43
-32459.2	55
-32362.49	6
-32266.19	23
-32170.32	35
-32074.86	11
-31979.82	48
-31885.18	20
-31790.95	83
-31697.12	62
-31603.69	38
-31510.67	56
-31418.04	50
-31325.8	23
-31233.95	38
-31142.49	44
-31051.42	38
-30960.73	46
-30870.43	48
-30780.5	27
-30690.95	33
-30601.77	28
-30512.97	15
-30424.53	18
-30336.46	36
-30248.76	14
-30161.42	2
-30074.44	27
-29987.81	17
-29901.55	96
-29815.63	22
-29730.07	14
-29644.86	40
-29560	80
-29475.48	56
-29391.3	54
-29307.47	-2
-29223.97	15
-29140.81	6
-29057.99	13
-28975.5	57
-28893.34	10
-28811.51	21
-28730	3
-28648.82	48
-28567.97	28
-28487.43	-19
-28407.21	46
-28327.32	4
-28247.73	70
-28168.46	49
-28089.5	7
-28010.85	-3
-27932.51	-4
-27854.48	-18
-27776.75	13
-27699.32	25
-27622.19	65
-27545.37	59
-27468.84	-13
-27392.6	29
-27316.66	81
-27241.01	25
-27165.66	44
-27090.59	11
-27015.81	60
-26941.31	15
-26867.1	51
-26793.17	17
-26719.52	81
-26646.15	46
-26573.06	14
-26500.24	62
-26427.7	14
-26355.43	103
-26283.43	47
-26211.71	29
-26140.25	57
-26069.06	45
-25998.13	32
-25927.46	37
-25857.06	85
-25786.92	67
-25717.04	28
-25647.42	22
-25578.05	46
-25508.94	-5
-25440.09	41
-25371.48	69
-25303.13	29
-25235.02	36
-25167.17	14
-25099.56	76
-25032.19	29
-24965.07	12
-24898.2	33
-24831.56	77
-24765.17	40
-24699.01	57
-24633.1	48
-24567.41	16
-24501.97	8
-24436.75	70
-24371.77	-11
-24307.03	11
-24242.51	71
-24178.22	-8
-24114.16	46
-24050.32	62
-23986.71	13
-23923.32	19
-23860.16	106
-23797.22	46
-23734.5	43
-23672	74
-23609.71	48
-23547.65	42
-23485.8	-19
-23424.16	28
-23362.74	54
-23301.53	12
-23240.54	44
-23179.75	-33
-23119.17	17
-23058.8	54
-22998.64	37
-22938.68	63
-22878.93	57
-22819.39	5
-22760.04	22
-22700.9	45
-22641.96	54
-22583.22	47
-22524.68	53
-22466.33	-43
-22408.19	44
-22350.23	38
-22292.48	112
-22234.92	54
-22177.55	70
-22120.37	50
-22063.38	31
-22006.58	10
-21949.98	30
-21893.56	6
-21837.33	17
-21781.28	41
-21725.42	61
-21669.74	50
-21614.25	41
-21558.94	53
-21503.81	13
-21448.86	23
-21394.1	7
-21339.51	25
-21285.1	59
-21230.86	24
-21176.81	-10
-21122.93	64
-21069.22	21
-21015.69	14
-20962.33	57
-20909.14	-33
-20856.13	71
-20803.28	-24
-20750.61	42
-20698.1	28
-20645.76	17
-20593.59	48
-20541.59	38
-20489.75	21
-20438.07	2
-20386.56	15
-20335.22	72
-20284.03	31
-20233.01	43
-20182.15	58
-20131.45	-2
-20080.91	26
-20030.52	-11
-19980.3	42
-19930.23	15
-19880.32	35
-19830.56	48
-19780.96	72
-19731.52	14
-19682.23	67
-19633.09	29
-19584.1	51
-19535.26	38
-19486.58	37
-19438.04	32
-19389.66	-41
-19341.42	14
-19293.33	3
-19245.39	3
-19197.6	52
-19149.95	66
-19102.45	-15
-19055.09	21
-19007.87	50
-18960.8	21
-18913.87	-30
-18867.09	-45
-18820.44	49
-18773.94	-1
-18727.57	25
-18681.35	42
-18635.26	38
-18589.31	64
-18543.5	24
-18497.83	12
-18452.29	32
-18406.89	-6
-18361.63	28
-18316.5	34
-18271.5	73
-18226.63	13
-18181.9	35
-18137.3	25
-18092.84	8
-18048.5	72
-18004.29	72
-17960.22	45
-17916.27	11
-17872.45	26
-17828.76	41
-17785.2	71
-17741.77	62
-17698.46	45
-17655.28	51
-17612.22	6
-17569.29	7
-17526.48	82
-17483.79	17
-17441.23	14
-17398.79	28
-17356.48	9
-17314.28	-7
-17272.21	31
-17230.26	-9
-17188.42	19
-17146.71	43
-17105.12	74
-17063.64	43
-17022.28	42
-16981.04	21
-16939.92	51
-16898.91	43
-16858.02	83
-16817.25	5
-16776.59	-5
-16736.04	-12
-16695.61	27
-16655.29	30
-16615.09	-11
-16574.99	68
-16535.01	9
-16495.15	76
-16455.39	-37
-16415.74	19
-16376.21	43
-16336.78	23
-16297.46	24
-16258.26	19
-16219.16	43
-16180.17	-5
-16141.28	-13
-16102.51	49
-16063.84	34
-16025.27	25
-15986.82	52
-15948.46	119
-15910.22	95
-15872.07	89
-15834.04	7
-15796.1	16
-15758.27	39
-15720.54	58
-15682.91	45
-15645.39	72
-15607.97	33
-15570.64	13
-15533.42	5
-15496.3	45
-15459.28	18
-15422.36	21
-15385.54	101
-15348.82	17
-15312.19	-19
-15275.66	21
-15239.23	27
-15202.9	31
-15166.67	14
-15130.53	-30
-15094.48	4
-15058.54	24
-15022.68	24
-14986.93	30
-14951.26	50
-14915.69	48
-14880.22	50
-14844.84	13
-14809.55	-40
-14774.35	-13
