-37534.58	4
-37414.56	2
-37295.11	6
-37176.24	0
-37057.95	124
-36940.22	85
-36823.05	92
-36706.45	115
-36590.4	54
-36474.9	100
-36359.95	10
-36245.55	84
-36131.68	16
-36018.35	160
-35905.55	194
-35793.29	108
-35681.54	189
-35570.32	74
-35459.62	76
-35349.43	86
-35239.75	127
-35130.58	15
-35021.91	136
-34913.74	61
-34806.07	119
-34698.89	64
-34592.2	60
-34486	207
-34380.28	25
-34275.04	106
-34170.27	125
-34065.98	67
-33962.16	126
-33858.81	134
-33755.92	21
-33653.49	79
-33551.52	121
-33450.01	103
-33348.94	82
-33248.33	63
-33148.16	52
-33048.43	133
-32949.14	81
-32850.29	169
-32751.87	101
-32653.89	100
-32556.33	86
-32459.2	94
-32362.49	73
-32266.19	106
-32170.32	122
-32074.86	111
-31979.82	137
-31885.18	139
-31790.95	89
-31697.12	136
-31603.69	76
-31510.67	189
-31418.04	70
-31325.8	128
-31233.95	102
-31142.49	85
-31051.42	26
-30960.73	155
-30870.43	63
-30780.5	232
-30690.95	22
-30601.77	40
-30512.97	152
-30424.53	135
-30336.46	130
-30248.76	122
-30161.42	213
-30074.44	144
-29987.81	-46
-29901.55	100
-29815.63	108
-29730.07	75
-29644.86	106
-29560	134
-29475.48	140
-29391.3	97
-29307.47	126
-29223.97	142
-29140.81	90
-29057.99	130
-28975.5	172
-28893.34	84
-28811.51	77
-28730	104
-28648.82	182
-28567.97	93
-28487.43	151
-28407.21	148
-28327.32	152
-28247.73	188
-28168.46	39
-28089.5	152
-28010.85	176
-27932.51	53
-27854.48	187
-27776.75	112
-27699.32	106
-27622.19	115
-27545.37	34
-27468.84	184
-27392.6	148
-27316.66	215
-27241.01	100
-27165.66	124
-27090.59	237
-27015.81	44
-26941.31	129
-26867.1	85
-26793.17	182
-26719.52	155
-26646.15	52
-26573.06	29
-26500.24	118
-26427.7	101
-26355.43	39
-26283.43	191
-26211.71	91
-26140.25	150
-26069.06	103
-25998.13	113
-25927.46	110
-25857.06	178
-25786.92	23
-25717.04	55
-25647.42	-8
-25578.05	172
-25508.94	120
-25440.09	191
-25371.48	1
-25303.13	155
-25235.02	93
-25167.17	104
-25099.56	-2
-25032.19	132
-24965.07	73
-24898.2	113
-24831.56	29
-24765.17	34
-24699.01	114
-24633.1	38
-24567.41	125
-24501.97	178
-24436.75	-18
-24371.77	206
-24307.03	85
-24242.51	7
-24178.22	74
-24114.16	155
-24050.32	147
-23986.71	144
-23923.32	130
-23860.16	154
-23797.22	98
-23734.5	149
-23672	100
-23609.71	41
-23547.65	87
-23485.8	136
-23424.16	96
-23362.74	65
-23301.53	103
-23240.54	99
-23179.75	162
-23119.17	19
-23058.8	201
-22998.64	66
-22938.68	81
-22878.93	76
-22819.39	48
-22760.04	83
-22700.9	136
-22641.96	91
-22583.22	93
-22524.68	82
-22466.33	96
-22408.19	121
-22350.23	137
-22292.48	68
-22234.92	152
-22177.55	165
-22120.37	70
-22063.38	212
-22006.58	142
-21949.98	94
-21893.56	68
-21837.33	-1
-21781.28	83
-21725.42	71
-21669.74	68
-21614.25	68
-21558.94	46
-21503.81	149
-21448.86	95
-21394.1	161
-21339.51	81
-21285.1	79
-21230.86	132
-21176.81	115
-21122.93	149
-21069.22	151
-21015.69	138
-20962.33	122
-20909.14	111
-20856.13	279
-20803.28	181
-20750.61	62
-20698.1	101
-20645.76	135
-20593.59	96
-20541.59	216
-20489.75	73
-20438.07	106
-20386.56	116
-20335.22	108
-20284.03	94
-20233.01	52
-20182.15	140
-20131.45	50
-20080.91	124
-20030.52	70
-19980.3	92
-19930.23	123
-19880.32	129
-19830.56	223
-19780.96	124
-19731.52	97
-19682.23	71
-19633.09	36
-19584.1	80
-19535.26	225
-19486.58	173
-19438.04	133
-19389.66	71
-19341.42	44
-19293.33	73
-19245.39	142
-19197.6	69
-19149.95	86
-19102.45	60
-19055.09	117
-19007.87	166
-18960.8	87
-18913.87	200
-18867.09	82
-18820.44	177
-18773.94	112
-18727.57	76
-18681.35	87
-18635.26	63
-18589.31	101
-18543.5	77
-18497.83	116
-18452.29	195
-18406.89	85
-18361.63	131
-18316.5	36
-18271.5	95
-18226.63	226
-18181.9	113
-18137.3	111
-18092.84	151
-18048.5	85
-18004.29	143
-17960.22	122
-17916.27	44
-17872.45	163
-17828.76	186
-17785.2	97
-17741.77	130
-17698.46	157
-17655.28	120
-17612.22	66
-17569.29	145
-17526.48	147
-17483.79	111
-17441.23	69
-17398.79	70
-17356.48	100
-17314.28	167
-17272.21	77
-17230.26	107
-17188.42	123
-17146.71	108
-17105.12	104
-17063.64	217
-17022.28	133
-16981.04	109
-16939.92	163
-16898.91	215
-16858.02	155
-16817.25	172
-16776.59	48
-16736.04	116
-16695.61	61
-16655.29	114
-16615.09	113
-16574.99	210
-16535.01	107
-16495.15	246
-16455.39	136
-16415.74	133
-16376.21	37
-16336.78	127
-16297.46	70
-16258.26	35
-16219.16	88
-16180.17	156
-16141.28	204
-16102.51	79
-16063.84	27
-16025.27	90
-15986.82	84
-15948.46	106
-15910.22	77
-15872.07	-5
-15834.04	110
-15796.1	99
-15758.27	96
-15720.54	86
-15682.91	141
-15645.39	142
-15607.97	106
-15570.64	111
-15533.42	128
-15496.3	47
-15459.28	76
-15422.36	113
-15385.54	123
-15348.82	98
-15312.19	92
-15275.66	66
-15239.23	203
-15202.9	248
-15166.67	94
-15130.53	91
-15094.48	20
