SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Mon Mar 09 16:26:54 ICT 2026
User: Administrator
Dark Spectrum Present: Yes
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: MAYP113682
Integration Time (usec): 3000000 (MAYP113682)
Spectra Averaged: 1 (MAYP113682)
Boxcar Smoothing: 0 (MAYP113682)
Correct for Electrical Dark: No (MAYP113682)
Strobe/Lamp Enabled: No (MAYP113682)
Correct for Detector Non-linearity: No (MAYP113682)
Correct for Stray Light: No (MAYP113682)
Number of Pixels in Processed Spectrum: 2068
>>>>>Begin Processed Spectral Data<<<<<
-37534,58	-1,00
-37414,56	4,00
-37295,11	-5,00
-37176,24	1,00
-37057,95	-4,00
-36940,22	127,00
-36823,05	155,00
-36706,45	152,00
-36590,40	102,00
-36474,90	157,00
-36359,95	47,00
-36245,55	59,00
-36131,68	99,00
-36018,35	71,00
-35905,55	-15,00
-35793,29	77,00
-35681,54	105,00
-35570,32	85,00
-35459,62	43,00
-35349,43	102,00
-35239,75	81,00
-35130,58	99,00
-35021,91	-71,00
-34913,74	80,00
-34806,07	96,00
-34698,89	71,00
-34592,20	19,00
-34486,00	169,00
-34380,28	40,00
-34275,04	61,00
-34170,27	5,00
-34065,98	22,00
-33962,16	50,00
-33858,81	76,00
-33755,92	197,00
-33653,49	191,00
-33551,52	99,00
-33450,01	149,00
-33348,94	107,00
-33248,33	19,00
-33148,16	34,00
-33048,43	200,00
-32949,14	82,00
-32850,29	217,00
-32751,87	88,00
-32653,89	13,00
-32556,33	38,00
-32459,20	177,00
-32362,49	129,00
-32266,19	213,00
-32170,32	74,00
-32074,86	42,00
-31979,82	14,00
-31885,18	77,00
-31790,95	218,00
-31697,12	-52,00
-31603,69	188,00
-31510,67	111,00
-31418,04	154,00
-31325,80	92,00
-31233,95	109,00
-31142,49	141,00
-31051,42	128,00
-30960,73	31,00
-30870,43	54,00
-30780,50	41,00
-30690,95	98,00
-30601,77	163,00
-30512,97	167,00
-30424,53	167,00
-30336,46	1,00
-30248,76	40,00
-30161,42	212,00
-30074,44	130,00
-29987,81	125,00
-29901,55	30,00
-29815,63	113,00
-29730,07	138,00
-29644,86	30,00
-29560,00	44,00
-29475,48	191,00
-29391,30	118,00
-29307,47	90,00
-29223,97	119,00
-29140,81	121,00
-29057,99	213,00
-28975,50	70,00
-28893,34	219,00
-28811,51	57,00
-28730,00	69,00
-28648,82	127,00
-28567,97	49,00
-28487,43	146,00
-28407,21	45,00
-28327,32	113,00
-28247,73	88,00
-28168,46	58,00
-28089,50	150,00
-28010,85	19,00
-27932,51	141,00
-27854,48	163,00
-27776,75	81,00
-27699,32	72,00
-27622,19	179,00
-27545,37	155,00
-27468,84	255,00
-27392,60	126,00
-27316,66	-38,00
-27241,01	147,00
-27165,66	67,00
-27090,59	65,00
-27015,81	154,00
-26941,31	105,00
-26867,10	71,00
-26793,17	133,00
-26719,52	95,00
-26646,15	17,00
-26573,06	82,00
-26500,24	125,00
-26427,70	173,00
-26355,43	38,00
-26283,43	67,00
-26211,71	-20,00
-26140,25	81,00
-26069,06	170,00
-25998,13	142,00
-25927,46	62,00
-25857,06	176,00
-25786,92	157,00
-25717,04	126,00
-25647,42	266,00
-25578,05	119,00
-25508,94	213,00
-25440,09	33,00
-25371,48	124,00
-25303,13	174,00
-25235,02	118,00
-25167,17	104,00
-25099,56	50,00
-25032,19	164,00
-24965,07	48,00
-24898,20	193,00
-24831,56	73,00
-24765,17	184,00
-24699,01	120,00
-24633,10	42,00
-24567,41	222,00
-24501,97	169,00
-24436,75	30,00
-24371,77	158,00
-24307,03	97,00
-24242,51	126,00
-24178,22	15,00
-24114,16	25,00
-24050,32	192,00
-23986,71	199,00
-23923,32	77,00
-23860,16	105,00
-23797,22	185,00
-23734,50	131,00
-23672,00	60,00
-23609,71	154,00
-23547,65	108,00
-23485,80	88,00
-23424,16	86,00
-23362,74	99,00
-23301,53	57,00
-23240,54	76,00
-23179,75	138,00
-23119,17	67,00
-23058,80	115,00
-22998,64	94,00
-22938,68	169,00
-22878,93	180,00
-22819,39	153,00
-22760,04	121,00
-22700,90	-50,00
-22641,96	40,00
-22583,22	141,00
-22524,68	155,00
-22466,33	114,00
-22408,19	69,00
-22350,23	62,00
-22292,48	110,00
-22234,92	116,00
-22177,55	82,00
-22120,37	213,00
-22063,38	153,00
-22006,58	146,00
-21949,98	182,00
-21893,56	110,00
-21837,33	44,00
-21781,28	127,00
-21725,42	84,00
-21669,74	91,00
-21614,25	125,00
-21558,94	58,00
-21503,81	131,00
-21448,86	15,00
-21394,10	163,00
-21339,51	23,00
-21285,10	113,00
-21230,86	156,00
-21176,81	49,00
-21122,93	63,00
-21069,22	108,00
-21015,69	70,00
-20962,33	164,00
-20909,14	60,00
-20856,13	115,00
-20803,28	41,00
-20750,61	96,00
-20698,10	109,00
-20645,76	74,00
-20593,59	137,00
-20541,59	120,00
-20489,75	57,00
-20438,07	127,00
-20386,56	90,00
-20335,22	123,00
-20284,03	9,00
-20233,01	105,00
-20182,15	-10,00
-20131,45	-46,00
-20080,91	84,00
-20030,52	28,00
-19980,30	16,00
-19930,23	120,00
-19880,32	189,00
-19830,56	87,00
-19780,96	100,00
-19731,52	200,00
-19682,23	92,00
-19633,09	95,00
-19584,10	22,00
-19535,26	93,00
-19486,58	131,00
-19438,04	165,00
-19389,66	-65,00
-19341,42	-52,00
-19293,33	144,00
-19245,39	83,00
-19197,60	153,00
-19149,95	83,00
-19102,45	170,00
-19055,09	99,00
-19007,87	37,00
-18960,80	219,00
-18913,87	71,00
-18867,09	30,00
-18820,44	-52,00
-18773,94	77,00
-18727,57	29,00
-18681,35	178,00
-18635,26	92,00
-18589,31	126,00
-18543,50	18,00
-18497,83	16,00
-18452,29	20,00
-18406,89	114,00
-18361,63	166,00
-18316,50	81,00
-18271,50	61,00
-18226,63	59,00
-18181,90	139,00
-18137,30	213,00
-18092,84	101,00
-18048,50	168,00
-18004,29	61,00
-17960,22	0,00
-17916,27	206,00
-17872,45	145,00
-17828,76	119,00
-17785,20	87,00
-17741,77	-4,00
-17698,46	115,00
-17655,28	146,00
-17612,22	93,00
-17569,29	243,00
-17526,48	119,00
-17483,79	83,00
-17441,23	42,00
-17398,79	62,00
-17356,48	105,00
-17314,28	122,00
-17272,21	77,00
-17230,26	84,00
-17188,42	136,00
-17146,71	121,00
-17105,12	76,00
-17063,64	30,00
-17022,28	215,00
-16981,04	123,00
-16939,92	123,00
-16898,91	94,00
-16858,02	86,00
-16817,25	66,00
-16776,59	74,00
-16736,04	-34,00
-16695,61	77,00
-16655,29	121,00
